player_id,name,predicted_value_2026
136109,Alexei Koselev,317858.95849169267
215599,Lukas Klostermann,4555509.758146263
236468,Artem Shabanov,156128.1249605951
237623,Oleksandr Filippov,346193.0764628428
257937,Oleg Danchenko,316584.8607076938
311178,Georgios Kyriakopoulos,2282185.5333331404
204294,Saman Ghoddos,1454864.9916217464
225569,Kerim Mrabti,1575783.7059971783
242854,Dmytro Yusov,166728.03926694015
282560,Ramazan Civelek,815234.470465742
136645,Praxitelis Vouros,411133.29028375546
182682,Lefteris Choutesiotis,337890.16663064586
187624,Fabian Bredlow,782224.3636081463
223967,Konrad Laimer,26025848.758562014
260053,Jiri Pavlenka,813968.7500918359
265040,Jens Martin Gammelby,411071.1546557823
192565,Leroy Sané,51801343.97902117
282421,Javi Muñoz,3187171.8498146315
161202,Angelos Ikonomou,130131.24233250655
174733,Omar Colley,2467217.061275428
214073,Carljohan Eriksson,166101.26263560963
237662,Breel Embolo,6818444.618546855
242086,Patrik Schick,12950966.327777069
261095,Sauli Väisänen,170102.35005527677
300538,Nikolay Komlichenko,2612884.8545002
318077,Lucas Torreira,11300226.531245036
147078,Fran Vélez,334287.3083764236
193900,Marius Wolf,3313643.663294747
196095,Luca Waldschmidt,1497222.4815606968
241527,Federico Bonazzoli,1276668.1143617406
251079,Ertuğrul Ersoy,428553.00349832285
278531,Sebastiano Luperto,3286452.462723497
287635,Assane Dioussé,673953.526340069
293903,Burak Bekaroğlu,287537.18360646046
310458,Giangiacomo Magnani,2137167.2546129907
323379,Racine Coly,118106.31713495377
191359,Florian Pick,522770.30858693545
196231,Marvin Friedrich,1887128.5977875772
274862,Moses Simon,11462934.490155995
299561,Adrian Chovan,287187.50151440874
315441,Dominik Kruzliak,219374.0737803422
222876,Arbër Zeneli,1039936.8564035443
238947,Elio Capradossi,138883.71983240877
250937,Gabriele Marchegiani,230367.97774631722
286297,Lorenzo Pellegrini,12541718.702359822
256448,Gianluca Mancini,23058288.50366163
268179,Moustapha Seck,394824.2405912383
205760,Alexander Jeremejeff,1125770.126299622
252689,Carlos Strandberg,1659837.9077489167
262597,Ebenezer Ofori,150274.8366130197
270393,Robert Skov,2843696.7052762723
317806,Cyriel Dessers,3514406.3604209316
316296,Maksim Maksimov,253525.35084304435
196829,Timon Wellenreuther,7556081.110129953
212243,Dmytro Myshnyov,327836.06341788743
225043,Carl Johansson,569757.7516289176
248931,Oleksandr Kapliyenko,414348.6160442595
321417,Mykyta Tatarkov,208955.24900593638
131951,Kevin Lasagna,665429.5578106106
322873,İrfan Can Eğribayat,1131029.6096445837
223974,Stefan Posch,12054935.840705452
274984,Marvin Egho,188264.82138263568
302215,Naby Keïta,2362057.39274038
258987,Carl Starfelt,4876323.421256915
238266,Duje Caleta-Car,4636329.327447256
283497,Mathias Honsak,1444331.8074163948
327911,Felipe Pires,202114.08535183902
146693,Alexander Brunst,362113.6600830244
282734,Gerson Rodrigues,934250.8771559088
332179,Matteo Pessina,11382898.09559824
284595,Tommaso Augello,1389015.35287287
192080,Nick Pope,10954049.011327317
286415,Pau López,6244666.206592375
293661,Osman Çelik,65314.72082019626
251075,Zeki Çelik,2727148.6318953875
208172,Mateusz Wieteska,2567633.8021223526
320141,Çağlar Söyüncü,5366294.739407308
277607,Martin Fraisl,248329.17906956119
331401,Manuel Lazzari,2548770.411070036
291939,Samu,2281737.365954791
291941,Carraça,236108.86576141187
116088,Marius Bülter,1799748.2473600938
284270,Moritz Nicolas,3798923.3754765913
268429,Sandi Lovrić,8203520.99060831
328784,Robin Koch,14637544.197000077
164904,Mory Diaw,1730164.5704394153
298635,Grigoris Kastanos,1644929.0547065944
179635,Philipp Förster,1094918.1153730184
192169,Jonas Föhrenbach,2138566.8459995687
234029,Grischa Prömel,5959437.763942085
316264,Martin Ødegaard,116708769.9921841
225004,Valentín Vada,2154505.3669128558
227199,Igor Soldat,78560.77795113037
293228,Dario Saric,1598906.938268866
227961,Jaime Mata,483338.4066372956
268670,Gerard Gumbau,2762515.0124323005
244192,Pierluigi Gollini,2367472.833738487
323704,Malcom,22702240.107022475
330085,Gustavo Scarpa,5287403.211382882
174694,Rony Lopes,1407230.941553732
181382,Abdoulaye Touré,2112201.9872457217
181783,Cláudio Winck,883525.9381796999
190393,Corentin Tolisso,3953559.691097144
203516,Nuke Mfulu,506477.552831269
236400,Léo Dubois,1908697.3814215637
238630,Quentin Cornette,319455.89231044566
238639,Steve Mounié,5442756.16066534
241229,Jordan Amavi,1197935.187916972
290862,Maxime López,4718326.649234371
292818,Jonathan Bamba,5797214.16179581
321647,Grejohn Kyei,1261074.5285915607
323954,Walace,4359344.782159949
330060,Sidcley,322230.28833374515
332889,Valentin Rongier,10099725.778600119
271335,Fabiano,627502.3983512461
215094,Nick Olij,3708046.72095857
289199,Alp Arda,220156.8484183085
309944,Tyronne Ebuehi,1599408.2430013146
183720,Anwar El Ghazi,1253786.7099006046
205006,Rick Karsdorp,2494776.326232117
250450,Wessel Dammers,877021.9101488233
288121,Janio Bikel,472289.31754031027
99353,Portu,1971140.578984322
248738,Sergio Herrera,3761118.35983908
195171,Samu Castillejo,784048.6852159611
256680,Juanpi,364567.89818124083
225339,Queensy Menig,1527352.4451509868
241420,Damian van Bruggen,687635.2251335649
257988,Leeroy Owusu,540823.4430887394
263546,Joseph Attamah,425272.2928345738
284165,Steven Bergwijn,9799990.326881867
288259,Michael Verrips,784127.7357381298
288449,Django Warmerdam,338265.90552365105
333640,Joël Drommel,1769257.7346470184
244271,Oleksandr Svatok,1958661.8433750547
245228,Tarik Tissoudali,5943522.819645893
324882,Marvelous Nakamba,3560180.15104029
302991,Erick Cabaco,677714.7412073915
152460,Eric Oelschlägel,219690.10874281242
190284,Maximilian Eggestein,8287834.75053495
190289,Gerrit Holtmann,1230997.4512280237
308278,Rey Manaj,6645969.996626565
328609,Derek Cornelius,4179783.5623241356
116648,Marcus Bettinelli,553080.3651425448
169801,Cauley Woodrow,592156.3264114745
218087,Ben Osborn,591867.9538497684
228791,Conor Wilkinson,231292.01931949006
256178,Joe Gomez,25726194.28713094
159522,Patrick Pflücke,1873413.446390369
195778,Alexander Nübel,12060970.1162616
335209,Kevin Diks,4469725.546600764
258519,Hidde ter Avest,1129964.1708099484
262613,Pelle van Amersfoort,1347003.7019300533
186704,Kristoffer Peterson,359261.42348003946
336125,Mërgim Vojvoda,1547034.485914208
205657,Rúnar Alex Rúnarsson,441183.1314008254
221873,Mikkel Desler,2935157.5635659806
237436,Mathias Greve,670092.1161100017
290555,Nikolai Laursen,841038.1369481941
293134,Mikkel Kallesøe,268135.3623311279
293315,Nicklas Mouritsen,297065.76471447945
265542,Semih Güler,1303908.6611840564
291758,Ahmet Oğuz,391560.7720679917
316889,Hirving Lozano,10151244.746381912
331059,Luis Chávez,9275388.735262547
334042,Orbelín Pineda,5573511.947323168
342065,Erhan Erentürk,98300.82015043378
333859,Lubambo Musonda,476065.5915337489
336158,Gustavo Sauer,902900.4334610121
121254,Adam Davies,381288.23188355705
125685,Luke Berry,288819.1040309493
324223,James Bree,2275124.062578804
282954,Frederik Brandhof,248810.2515776656
329520,Matti Olsen,411890.46185309446
331779,Kristian Pedersen,382784.6933480795
195246,Pascal Stenzel,2087398.345154177
232454,Nadiem Amiri,8480962.557553139
308279,Rolando Mandragora,5529294.034563495
212723,Djibril Sow,6639541.579872109
247915,Jonas Omlin,4568023.160774
280387,Vincent Sierro,4436818.605949289
284730,Manuel Akanji,42671057.520119086
287920,Tim Skarke,3203780.44544388
198116,Federico Dimarco,62434703.94468941
249552,Senna Miangue,474371.3772670681
265078,Patrick Cutrone,7491861.759165513
265088,Manuel Locatelli,18424425.735592116
295810,Alexandru Cicâldău,1591864.2901681366
301238,Michele Di Gregorio,18675704.086799093
303657,Andrei Radu,1898209.5933589512
301240,Samuele Perisan,371065.16145569686
319160,Jakub Jankto,1059759.1654554058
337725,Christian Kouamé,3683036.3623081283
337715,Umar Sadiq,8526528.85196544
193592,Kristoffer Olsson,1846279.3687559103
245078,Nemanja Radonjić,1523619.3677683938
303116,Gaetano Castrovilli,3911271.595056869
258362,Yanick van Osch,295702.57146058476
248934,Valeriy Luchkevych,444702.3388985649
340791,Philippe Rommens,3665483.33523859
341647,Cengiz Ünder,9791981.102847435
298477,Oli McBurnie,2444194.7129749176
307094,Frankie Kent,1258160.7842974025
336960,Giuseppe Pezzella,1637538.0994165512
341092,Federico Chiesa,22346526.17923462
287579,Sofyan Amrabat,15575537.854191964
337811,Francesco Gelli,1010013.7435105258
245014,Enis Bardhi,3856350.4103623074
332798,Roland Sallai,14294292.91261049
272812,Kingsley Ehizibue,3157675.22587892
268732,João Camacho,729440.2606528659
332612,Emmanuel Boateng,1269179.3494358351
340950,Diogo Jota,38778044.72193059
132203,Marcus Fraser,431413.0319427993
166230,Josip Vukovic,262451.34233259177
208934,Barrie McKay,613135.6452924282
293200,Nikola Vlašić,5231301.464195132
317482,Marko Rog,722374.4565215085
213865,Mykyta Burda,423649.0504259026
187211,Ygor Nogueira,223121.72636674775
196948,Andreas Christensen,33442614.570537616
203961,Glenn Bijl,1878685.7220170167
207302,Sergio Rico,865381.5169935635
221133,Ali Yaşar,227922.90785578798
229970,Tom Lawrence,1217623.2817820904
235274,Dario Van den Buijs,720716.8322783923
250591,Arno Verschueren,2716824.7002094965
262226,Timothy Castagne,8509599.481828263
276768,Nolan Mbemba,226241.23804063897
284732,Ramy Bensebaini,5387340.275911366
289510,Samuel Bastien,750249.892468316
310131,Mathieu Maertens,2042121.019854303
193867,Liam Henderson,692946.022184471
226958,Gboly Ariyibi,187563.83466357624
268119,Scott Tanser,437880.8797857831
275590,Kieffer Moore,1086995.6626752699
320408,Amadou Bakayoko,547065.5614559867
121324,John Egan,2238858.5146456454
193079,Scott Fraser,900586.8038719936
251587,Blair Spittal,877853.1341368252
289713,Mamadou Fall,886612.2545529006
237162,Matthias Bader,1947587.894719272
248054,Christopher Martins,4526196.663135507
190190,Andriy Klishchuk,475775.6584646893
207074,Oleksandr Andriyevskyi,1299245.0168402381
242272,Yevgen Banada,70423.61904801743
271635,Dmytro Fateev,163737.77317772474
273341,Valeriy Kucherov,275139.71244653454
273663,Volodymyr Adamyuk,442672.11973408656
310782,Andriy Batsula,173134.0761327941
112364,Vyacheslav Ryabov,72868.59877914033
59290,Anton Savin,130515.6017960865
166581,Yevgen Volynets,744349.0620136564
167555,Oleksandr Chornomorets,163471.76639346598
176412,Oleksiy Khoblenko,361538.00097056804
216489,Fabien Antunes,71565.68259790032
221958,Roman Yaremchuk,1720767.2904357768
307053,Sergiy Panasenko,97714.84027916566
334495,Jan Van den Bergh,657220.7150456896
235247,Wolke Janssens,328850.37447052886
258889,Dominic Solanke,49727616.625688165
295331,Isaac Success,1633846.653886891
295845,Igor Kurylo,196473.1475956083
221955,Sergiy Shestakov,53559.287359178816
315236,Gennadiy Pasich,491043.6345661626
315237,Yevgeniy Pasich,438718.0236400051
332132,Valeriy Rogozynskyi,242606.97886318827
294057,James Maddison,59747516.188480586
249089,Lewis Cook,14697642.940797307
278166,Amari'i Bell,2364620.158303988
321528,Denzel Dumfries,21437759.61816368
345343,James McGarry,236844.06875312034
195605,José Pozo,716155.6366872443
226973,Harrison Reed,11507912.681945821
250478,Matt Targett,5324798.412811052
342609,Mykola Kovtalyuk,398615.85430371715
196961,Marko Gobeljic,158188.6024389263
222805,Srdjan Babic,6689086.353924885
231354,Dusan Jovancic,94999.76027281902
242661,Manolis Saliakas,3024768.4783921894
245030,Milan Gajic,4503236.946826547
245056,Saša Lukić,7514073.2777203955
257462,Luka Jović,3472001.9895359287
257474,Vanja Milinković-Savić,8585416.706706014
271455,Mihailo Ristic,944214.2685814052
273945,Miroslav Bogosavac,1428133.6053739795
295178,Ardit Toli,199940.714825681
295744,Zisis Karachalios,356731.00001268304
296963,Ivan Miladinovic,402561.9001605414
324344,Dimitrios Limnios,519692.8366059306
329517,Georgios Masouras,2568853.405757881
336104,Georgios Pamlidis,235066.4197881776
338070,Konstantinos Tsimikas,20715944.0360254
341680,Athanasios Androutsos,445887.8880632863
126557,Jonathan Gradit,3420898.911344227
138055,Haris Belkebla,1255615.1010256708
181378,Gaëtan Laborde,4940555.564262019
203746,Ruben Aguilar,2733603.2091889847
205550,Marco Ilaimaharitra,1091980.2696746218
206947,Kévin Rodrigues,1135388.4415824907
237125,Famara Diédhiou,726858.0888985222
270541,Serhou Guirassy,36620711.84237638
272631,Arnaud Lusamba,754989.9082345794
283994,Ludovic Ajorque,2283796.7843170213
285323,Baptiste Santamaria,5023879.807444983
290017,Hassane Kamara,2857475.9023774015
290537,Jean Butez,7769755.2940208325
318507,Paul Bernardoni,1017384.6646989379
251664,Ivan Toney,43691869.81283383
337670,Alessio da Cruz,474509.7111058633
346499,Danel Sinani,447088.5689208597
257805,Mathias Normann,1317095.2537438641
276002,Emil Hansson,1242884.150323158
282250,Birger Meling,1736305.3876347956
328658,Kristoffer Ajer,14641466.243918348
333383,Bonke Innocent,893770.3826135535
230985,Simen Juklerød,188423.3559483617
320046,Vetle Dragsnes,1632065.3057216564
203895,Nicolas Bürgy,870273.1944111433
281919,Adam Tzanetopoulos,407158.3534966163
295630,Dimitrios Giannoulis,1668738.6676672574
295755,Georgios Saramantas,101333.65986840948
295780,Giannis Masouras,222986.17642215214
333098,Nikolaos Vafeas,345828.06583740003
342776,Panagiotis Symelidis,100724.04222291464
325386,Maksym Marusych,140090.8677739313
149752,Vitor Hugo,1199303.0084323583
185966,Rodinei,1279347.641621453
286170,Tarık Çetin,192477.6020182566
325602,Diego Pineda,293755.735503937
330871,Muhammed Şengezer,2240013.9610465695
340967,Soner Gönül,512351.2942729734
349599,Pervis Estupiñán,25771349.721595388
341549,Umut Meraş,274247.1830629471
341646,Kerim Alıcı,226426.15719640494
184928,Joel Tagueu,288053.9758605966
177452,Abdón Prats,1411916.8376580563
197122,Unai García,807637.1651637205
228584,David Simón,63601.38570561877
251896,Jesús Vallejo,564644.4993549318
263801,Kasim Adams,386668.2043772083
297645,Riccardo Marchizza,2155493.8573058266
298575,Kike Barja,1294139.3671802613
298589,David García,7203629.3914976455
307519,Fede San Emeterio,906946.6182360789
319745,Dani Ceballos,4333744.1319290865
338424,Mikel Merino,40639704.83821589
339707,Cristo,6598467.986335561
387687,César Montes,2861443.2775206575
244256,Greg Kiltie,605189.2902941173
294767,Majid Hosseini,1849823.671670541
333355,Milad Mohammadi,744843.7762556951
334222,Lucas Boyé,7526848.089887836
342385,Guido Rodríguez,11236183.063304834
341110,Franco Cervi,837651.7764779404
267396,Igor Kalinin,543287.1572601092
351816,Ismaël Bennacer,17656905.045894213
317593,Patrick Joosten,201274.07164978917
234509,André Onana,28281841.498169605
255508,Iñaki Williams,20329752.008244075
286384,Eric Bailly,1989985.884308949
295414,Adrián Marín,2109550.4897120665
288253,Jeremiah St. Juste,3890913.191276474
288255,Donny van de Beek,3888341.808924362
291760,İbrahim Pehlivan,242017.240908884
185427,Nicolai Rapp,569052.2061615195
162056,Gonzalo Melero,1164487.4522891343
181768,Hernani,1155602.1132126297
212216,Jhonatan,702584.1180449391
286772,Vinícius,1049166.1988156778
333241,Joelinton,37002275.73765341
345061,Murilo de Souza,1252010.409680068
243679,Goran Karacic,65603.95482281508
293213,Amir Hadziahmetovic,6915306.132489825
223979,Xaver Schlager,22944126.61634084
326701,Bart Ramselaar,913120.5136707178
354726,Florian Sotoca,1994275.3350228788
241501,Stijn Spierings,4485887.037120722
269878,Marcus Ingvartsen,6185399.742224594
297990,Tobias Salquist,1065422.5849814094
312712,Malte Kiilerich,330610.15769306273
320265,Mikkel Duelund,242801.41167520557
354173,Adil Demirbağ,1345351.9116937425
203026,Danny Ward,1952107.5750734266
295060,Koji Miyoshi,1322314.199607586
348791,Junya Ito,5442730.659514042
353785,Ryoya Ogawa,1364576.5008510253
355816,Ko Itakura,15274811.860351207
356141,Daichi Kamada,8778486.013093375
272587,Daniel-Kofi Kyereh,4132718.002999346
225122,Gonçalo Guedes,9686591.941934804
254249,Aaron Appindangoyé,476953.59724285227
329722,André Horta,3676598.6611446226
354814,M'Bala Nzola,6800614.619243786
345763,Duckens Nazon,1462872.6788825365
140191,Ryan Fredericks,568863.1940405702
182893,Seko Fofana,10111318.190413967
183293,Joe Rothwell,1898626.479907299
193593,Jon Toral,559727.8201715951
202228,Milos Veljkovic,3076692.5887631513
236510,Sheyi Ojo,555615.6310395576
198516,Harry Toffolo,4831103.043906723
245765,Uche Ikpeazu,178286.95534165407
257097,Ben Davies,2275247.9487361778
339556,Rico Henry,13656173.576250866
346779,Ché Adams,8375517.069009677
348623,Mason Holgate,2333444.9147769357
282199,Erik Palmer-Brown,1334384.8156823353
343463,Cyle Larin,2019845.0106061094
298975,Pol Lirola,3290102.730524038
315858,Gianluigi Donnarumma,26199559.41147481
340538,Zé Turbo,412250.1889029356
355104,José Machín,560869.7868669827
237226,Marvin Mehlem,2187118.757655041
184204,Christian Kühlwetter,310049.6067763162
247652,Shon Weissman,1546753.7812545192
345437,Mateusz Lis,2024493.0584685593
258364,Calvin Verdonk,2733006.363528877
210689,Vladyslav Kabaev,4497692.430876518
353584,Sergiy Petko,323883.3587454752
294188,Dmytro Klyots,310878.37185537897
242063,Vaclav Cerny,8216700.554079181
327757,Krzysztof Piatek,3782908.163382896
264137,Giorgi Beridze,772066.7974794095
264646,Oleksandr Osman,397358.3244370492
281917,Dmitriy Skopintsev,3040389.7958872635
329630,Levan Shengelia,507717.45623162074
337198,Bogdan Boychuk,500699.16267127893
204049,Endri Cekici,2114585.410084045
293194,Borna Sosa,4383944.849107696
293385,Dani Olmo,57771698.72668998
362977,Josip Juranovic,5716172.610613599
203853,Oleksandr Zinchenko,30737885.160386678
274839,Wilfred Ndidi,8057612.448685574
293283,Oskar Buur,376084.914272763
234124,Simon Deli,242129.77040909807
203842,Viktor Kovalenko,872714.1447350641
204045,Beka Vachiberadze,289048.43852054304
203394,Andreas Pereira,19206231.444662217
250013,Angelo Fulgini,3762727.485037924
291200,Moussa Niakhaté,11534869.447562264
353948,Lucas Tousart,4129550.247538739
166683,Mamadou Sylla,1281530.7336187214
326329,Joris Kramer,1926124.1967593355
121570,Konstantinos Laifis,912074.9745416901
249747,Aleksandr Pavlovets,188863.0381335282
255468,Adam Andersson,885923.5586288314
255469,Joel Andersson,799174.8621420788
264848,Rúben Lameiras,259397.3872742288
308552,Jordan Larsson,1447445.821374041
320440,Gustaf Nilsson,8144775.117032099
322073,Isac Lidberg,675524.4573865575
369552,Luuk Brouwers,2956967.3591517806
369554,Mats Deijl,1879769.3798210956
265209,Noah Loosli,569673.3603801753
356936,Jon Sporn,564087.8792394116
339314,Deniz Undav,30356090.488268998
297693,Pelle Clement,904941.906631334
370042,Driess Saddiki,207066.4792505025
255688,Achilleas Poungouras,806110.3874625235
172779,Sai van Wermeskerken,255759.05375205225
286779,Jorge Meré,547799.8191307313
326330,Frenkie de Jong,49633394.88241681
345700,Joe Bell,1924641.2341445019
265282,Sergey Bozhin,776516.314692996
294817,Thiago Silva,157242.4656839871
354482,Amir Murillo,8390309.12515923
222813,Marko Grujić,4056683.52574919
364234,Pape Abou Cissé,1397047.002324767
313691,Brayan Riascos,301957.9805805861
351738,Lincoln,2308664.408687235
362842,Arthur Melo,8910011.167419767
363205,Gabriel Jesus,46569478.19503866
363794,Carlos Eduardo,457524.84914050077
364258,Bernardo,7546319.5557647
368468,Moisés,4880565.419833558
373187,Maracás,1036429.4859613086
282076,Ianis Hagi,1274765.700836742
285845,Ainsley Maitland-Niles,7326128.2864868
291422,Lys Mousset,316983.06691585714
213974,Artem Gabelok,415596.0885636716
213980,Vyacheslav Tankovskyi,1110927.695336271
216579,Pavlo Polegenko,334391.13452234294
245048,Vasyl Kravets,712846.5797507301
255686,Antonis Papasavvas,211293.77774179677
296366,Oleksiy Gutsulyak,3382404.788459459
359247,Maryan Shved,1001331.1593661675
376228,Dmytro Ivanisenya,324947.46316103695
248935,Pavlo Lukyanchuk,350047.8787083473
243188,László Bénes,4598406.144438526
243225,Samuel Mraz,272906.8159383182
266941,Milos Satara,545066.3646009988
293828,Mikhail Oparin,258786.47726074595
360451,Mingiyan Beveev,496650.9892491992
315289,Myrto Uzuni,10343445.96127341
322293,Felix Beijmo,1755190.9180933128
349300,Sead Haksabanovic,2144450.813635232
354214,John Mary,220092.32449132932
192638,Nicolas Haas,538006.0832899762
334526,Denis Zakaria,26464591.596211378
292246,Hee-chan Hwang,25203906.37744644
355501,Amadou Diawara,924603.4845810449
368612,Merveille Bokadi,1567600.085515788
322702,Benson Manuel,4603811.652288207
334440,Ilzat Akhmetov,1628158.6194201955
290532,Saïd Benrahma,12633700.309073318
291276,Marcin Listkowski,103586.62444577114
314965,Pedro Pereira,1279924.8767586362
167342,Adrian Grbic,672029.3009174593
187499,Aaron Seydel,437758.2233610517
193004,Waldemar Anton,26273911.23241443
193612,Ahmet Engin,681217.3305364683
202591,Benjamin Henrichs,17734282.71960715
202604,Sven Köhler,693303.9818726408
210178,Pablo Marí,2076841.8741285051
221311,Iván Sánchez,796874.1875968219
224088,Olivier Ntcham,2411699.162870463
227084,Benedikt Gimber,3328848.3331007417
228948,Thilo Kehrer,8912877.157059906
229804,Aritz Elustondo,3139460.949436236
232144,Milos Pantovic,796591.8757863698
232320,Atakan Karazor,12897745.736636616
236981,Timo Hübers,6001050.705826686
247250,Rubén Alcaraz,791280.1237084405
247380,Arianit Ferati,620384.935227486
251848,Iñigo Córdoba,760177.6539085227
251897,Asier Villalibre,1771488.6712424094
255488,Yeray Álvarez,4550160.864568248
255501,Iñigo Lekue,2446481.046199156
256429,Sergi Guardiola,457621.3913400331
257448,Gelson Martins,1348695.4751849733
257455,João Palhinha,49947022.892884165
257814,Gregor Kobel,37835534.48640961
257987,Bart Nieuwkoop,3730276.422761959
262365,Antonio Puertas,1085008.2336315527
262396,Unai Simón,28378345.874446478
263727,Joan Jordán,1990313.4036840193
264220,Reece Burke,1484317.13859149
269171,Gökhan Gül,2162714.201521015
271256,Jhonder Cádiz,3126512.1542686173
278296,Antonio Raíllo,1294132.7405402674
290391,Nuno Santos,13145060.055120971
291739,Milot Rashica,5623058.9033659315
296741,Markus Schubert,172064.4612843778
300168,Mikel Vesga,3188909.3844790896
305947,Albert Gudmundsson,31037223.809094712
315211,Sherel Floranus,580374.7625153251
329145,Diego Carlos,8300886.459550282
343289,André Bukia,199433.41221542034
353970,Bahadır Öztürk,565883.0586353806
366278,Rodrigo Pinho,510966.777049438
370791,Pablo Rosario,7277438.46327608
376675,Richard van der Venne,197658.6169226095
381834,Konstantin Kuchaev,1122686.0308116856
386164,Silvester van der Water,247962.61270096642
386914,Sam Lammers,4108234.473855255
387197,Etienne Vaessen,1657704.1090004912
282041,Presnel Kimpembe,8706827.941356577
352332,Florian Le Joncour,557544.692952106
353366,Benjamin Pavard,50239235.21337106
354352,Frédéric Guilbert,2514903.9841257837
357072,Faitout Maouassa,2091493.1093082097
286596,Emir Karic,945511.5645404947
307052,Masaya Okugawa,1512084.7913004698
236041,Alexis Blin,2916365.666694899
290587,Ellyes Skhiri,7475376.925570102
252667,Fali,1142267.7367623686
254037,Iza Carcelén,1020170.906413526
297752,Nikolay Zolotov,179180.93335064236
329723,Gil Dias,1016055.8444297618
195214,Peter Haring,173934.72437180503
167721,Chimy Ávila,2139454.330114663
217886,Óscar Romero,1023080.0440561178
223972,Patrick Pentz,3403846.594227953
354362,Rodrigo Bentancur,24744811.036910973
373374,Brian Mansilla,1608992.2812899933
381348,Daniel Mancini,2960991.918285532
381430,Fabricio Alvarenga,111755.29935751077
344695,Dayot Upamecano,33254657.356533695
263860,Jason,3186449.34650058
221624,Zack Steffen,908351.1537816904
268427,Maksim Kuzmin,748202.5355425217
182079,İbrahim Akdağ,143198.25664046826
275681,Tayfun Aydoğan,172902.14402597776
291750,Soner Dikmen,1816868.0820938454
293998,Onur Ergün,395940.93316393107
312819,Silvere Ganvoula,2277725.5321657895
336077,Altay Bayındır,5371830.010646047
375719,Yasir Subaşı,67251.32495757547
381689,Mehmet Yeşil,795854.8001609012
263905,Dmitriy Barinov,5774227.966680237
281552,Georgiy Melkadze,199195.78532010518
288225,Ludovic Blas,13136529.73830173
353365,Marcus Coco,1059062.0452752807
366217,Antonis Stergiakis,354824.81566999306
225151,Rafael Barbosa,470125.95961985854
236537,Fernando Andrade,230263.53644753696
256977,Daniel Podence,7499796.830783448
257376,Domingos Duarte,1061210.1445315415
257707,João Graça,536730.8602719825
258004,Rúben Dias,65916820.514862925
258005,João Carvalho,694010.097566928
258015,Diogo Gonçalves,4350887.0709844865
258027,Renato Sanches,4083671.2223037817
290346,André Ferreira,676180.8566347051
298410,João Pedro,414615.8254720435
299400,Pedro Sá,237675.28498500327
305425,Guima,393527.68542380555
314969,Júnior Pius,164221.33752952184
325223,Mama Baldé,2808098.4434294873
334557,Chiquinho,3072462.2774283285
340491,Joca,933424.9953158451
340524,Ivanildo Fernandes,222384.81055381824
341516,Ponck,574040.5256784954
344399,Leonardo Ruiz,280658.7635429074
358143,Chidozie Awaziem,1778116.3864072645
364237,Mamadou Loum,977263.456666256
383654,João Correia,453262.88308410626
388581,Cafú Phete,193728.73174790162
251302,Niklas Dorsch,2435626.17298341
261905,Suat Serdar,2931420.7460603258
327402,Efkan Bekiroğlu,2525272.3332531224
386126,Okechukwu Azubuike,87919.26019286164
131506,Samu Saiz,384813.8623479122
277635,Rominigue Kouamé,1539662.2332887067
339699,Giovanni González,3018368.370901773
367651,Ignacio de Arruabarrena,2103310.7288102265
367652,Rodrigo Abascal,703247.1456387506
369081,Federico Valverde,136570640.86035815
396894,Maxi Gómez,1572574.5725956154
265324,Victor Edvardsen,753143.6743815499
342405,Mattias Svanberg,10744351.767856043
358250,Joseph Aidoo,2417260.394670188
384060,Tino Kadewere,1677801.3098033322
315604,Diadié Samassékou,2764319.4594200645
268327,Mathias Rasmussen,3560880.1427405365
333014,Sander Berge,16974435.486428455
227110,Jordan Torunarigha,2788615.070191902
282660,Maximilian Mittelstädt,28327019.741165284
168527,Igor Leshchuk,574021.8417693218
217686,Ilya Pomazun,1449824.5928339341
227805,Jaume Doménech,573743.3869527015
262980,Jefferson Lerma,17565571.16741166
267382,Denis Yakuba,139536.81408552977
267383,Rifat Zhemaletdinov,1529528.8367819095
279242,Zelimkhan Bakaev,1030266.6669979815
281963,Lucas Hernández,27258688.00646381
282630,Artem Mamin,285934.4176288865
282654,Ivan Zlobin,2285451.606463009
285868,Nikolay Rasskazov,1450618.1057074247
287183,Fedor Chalov,8828532.152204856
288240,Igor Konovalov,232351.35706818476
289643,Roman Tugarev,466701.7779305143
292837,Aleksandr Lomovitskiy,333054.2143110909
300146,Vasiliy Cherov,643942.5544647978
312891,Evgeniy Latyshonok,4480979.539807886
318426,Ivan Ignatjev,339104.18808675295
318468,Aleksandr Rudenko,908724.2252445554
318470,Matvey Safonov,21678032.61074795
334477,Denis Adamov,952629.8284060395
334481,Leo Goglichidze,844710.56711895
351419,Aleksandr Maksimenko,4179281.54518418
362570,Andrey Mostovoy,3702732.3986961693
362572,Dmitriy Rybchinskiy,498849.15124598215
365261,Vyacheslav Grulev,738847.2521977205
371627,Ivan Oleynikov,1178720.6751325899
372535,Danil Krugovoy,2901955.7784507056
375668,Leon Musaev,165012.91353990516
382535,Maksim Nenakhov,3779923.845517872
152962,Vladislav Kamilov,634519.8460093143
263962,Anton Zinkovskiy,1963179.5550904197
265153,Aleksandr Selikhov,921018.0652933703
284843,Roman Ezhov,2905664.9827794014
296513,Nikita Medvedev,900555.8344539093
308541,Aleksandr Troshechkin,394493.9285997821
343749,Kirill Gotsuk,665360.6761707745
363010,Evgeniy Goshev,145316.274830643
